Body_size,Wing_size,Body_R,Body_G,Body_B,Wing_R,Wing_G,Wing_B
25.99,23.91,199.0,190.1,182.1,199.0,190.1,182.1
29.05,23.95,199.1,190.0,181.9,199.1,190.0,181.9
29.02,21.96,199.1,190.1,182.0,199.1,190.1,182.0
29.58,21.92,198.9,189.9,182.0,198.9,189.9,182.0
31.06,25.5,199.0,189.9,182.0,199.0,189.9,182.0
30.22,23.58,199.0,190.1,182.1,199.0,190.1,182.1
29.35,22.93,199.0,190.0,182.0,199.0,190.0,182.0
29.04,20.82,199.0,190.0,182.0,199.0,190.0,182.0
33.03,24.09,199.0,190.0,182.1,199.0,190.0,182.1
30.13,21.84,199.1,190.0,182.1,199.1,190.0,182.1
29.35,24.16,199.1,190.0,181.9,199.1,190.0,181.9
30.35,25.74,199.1,190.0,182.0,199.1,190.0,182.0
29.07,24.32,198.9,190.0,181.9,198.9,190.0,181.9
23.69,21.61,199.0,190.0,182.0,199.0,190.0,182.0
29.26,22.34,199.0,190.0,181.9,199.0,190.0,181.9
25.89,22.02,199.0,190.0,182.0,199.0,190.0,182.0
27.46,24.49,198.9,190.0,182.0,198.9,190.0,182.0
31.58,23.83,199.0,190.0,182.0,199.0,190.0,182.0
28.06,23.79,199.0,190.0,182.0,199.0,190.0,182.0
30.47,24.31,198.9,190.1,181.9,198.9,190.1,181.9
25.92,23.21,199.0,190.1,181.9,199.0,190.1,181.9
26.26,22.79,199.0,190.1,182.0,199.0,190.1,182.0
25.39,23.81,199.0,190.0,182.0,199.0,190.0,182.0
27.88,25.97,199.0,190.1,182.0,199.0,190.1,182.0
31.16,23.35,199.0,190.1,181.9,199.0,190.1,181.9
26.8,21.44,199.0,190.0,181.9,199.0,190.0,181.9
32.87,21.53,199.0,190.1,182.0,199.0,190.1,182.0
25.23,22.96,198.8,190.0,182.0,198.8,190.0,182.0
27.03,23.67,199.0,190.0,182.1,199.0,190.0,182.1
27.7,22.28,199.0,190.1,181.8,199.0,190.1,181.8
28.03,20.89,199.0,190.0,182.0,199.0,190.0,182.0
32.65,20.9,199.1,190.0,182.1,199.1,190.0,182.1
26.05,23.99,199.1,189.9,182.1,199.1,189.9,182.1
35.02,23.8,199.0,189.9,182.0,199.0,189.9,182.0
31.04,22.73,199.1,189.9,182.1,199.1,189.9,182.1
29.66,26.58,199.0,190.0,181.9,199.0,190.0,181.9
27.58,25.47,199.0,190.0,182.0,199.0,190.0,182.0
25.13,24.97,199.0,190.0,182.0,199.0,190.0,182.0
29.4,21.7,199.0,190.0,182.0,199.0,190.0,182.0
26.74,23.35,199.1,190.0,182.0,199.1,190.0,182.0
28.6,24.02,199.0,189.9,182.1,199.0,189.9,182.1
35.72,23.19,199.0,190.0,182.1,199.0,190.0,182.1
31.15,24.85,199.0,190.0,182.0,199.0,190.0,182.0
25.94,22.35,198.9,190.0,182.0,198.9,190.0,182.0
31.7,23.94,199.0,190.0,182.0,199.0,190.0,182.0
27.11,26.38,199.0,190.0,182.1,199.0,190.0,182.1
27.36,22.77,199.0,189.9,182.0,199.0,189.9,182.0
32.19,21.96,199.1,190.1,181.9,199.1,190.1,181.9
28.8,22.37,199.0,190.0,182.0,199.0,190.0,182.0
30.08,23.21,198.9,190.0,182.0,198.9,190.0,182.0
31.91,22.08,199.0,190.0,182.0,199.0,190.0,182.0
23.16,25.14,199.0,190.1,182.0,199.0,190.1,182.0
29.72,22.31,199.0,190.0,182.0,199.0,190.0,182.0
27.09,26.19,199.0,189.9,182.0,199.0,189.9,182.0
28.32,22.8,199.0,190.0,182.0,199.0,190.0,182.0
23.36,26.18,199.1,190.0,182.0,199.1,190.0,182.0
25.24,24.56,199.0,190.1,182.0,199.0,190.1,182.0
32.45,22.3,199.0,190.0,181.9,199.0,190.0,181.9
32.64,25.7,199.0,190.0,182.0,199.0,190.0,182.0
30.5,21.82,199.0,190.1,182.0,199.0,190.1,182.0
30.1,22.8,199.0,190.0,182.0,199.0,190.0,182.0
25.15,24.08,199.0,190.0,182.0,199.0,190.0,182.0
24.0,22.56,199.0,190.0,181.9,199.0,190.0,181.9
28.2,23.53,199.0,190.1,182.0,199.0,190.1,182.0
24.97,23.27,198.9,190.0,181.9,198.9,190.0,181.9
26.64,20.65,199.0,190.0,182.0,199.0,190.0,182.0
29.08,23.11,199.0,190.0,182.1,199.0,190.0,182.1
26.13,22.47,199.1,190.0,181.9,199.1,190.0,181.9
26.9,21.36,199.0,190.0,182.0,199.0,190.0,182.0
29.6,22.24,199.0,189.9,182.1,199.0,189.9,182.1
25.03,21.39,199.0,190.0,182.1,199.0,190.0,182.1
26.92,22.03,198.9,190.1,182.0,198.9,190.1,182.0
23.79,24.17,199.0,190.0,182.0,199.0,190.0,182.0
30.57,24.86,199.0,190.1,182.0,199.0,190.1,182.0
26.02,23.76,199.0,190.0,182.0,199.0,190.0,182.0
27.17,23.66,199.0,190.1,182.1,199.0,190.1,182.1
29.31,23.72,199.1,190.0,182.0,199.1,190.0,182.0
26.56,20.21,199.0,190.0,181.9,199.0,190.0,181.9
28.4,24.47,198.9,190.0,181.9,198.9,190.0,181.9
32.0,22.38,198.9,190.1,181.9,198.9,190.1,181.9
29.61,24.38,199.0,190.0,182.0,199.0,190.0,182.0
29.59,22.5,199.0,190.0,182.0,199.0,190.0,182.0
29.53,22.28,198.9,190.0,182.1,198.9,190.0,182.1
29.43,20.49,199.0,190.0,182.1,199.0,190.0,182.1
29.41,23.04,199.0,190.0,181.9,199.0,190.0,181.9
23.67,24.62,199.1,190.0,181.9,199.1,190.0,181.9
26.73,25.11,199.0,190.0,181.9,199.0,190.0,181.9
30.53,22.58,198.9,189.9,182.0,198.9,189.9,182.0
29.44,22.93,199.0,190.1,182.1,199.0,190.1,182.1
25.8,22.08,199.0,190.0,182.0,199.0,190.0,182.0
30.35,23.75,199.1,190.0,182.0,199.1,190.0,182.0
28.33,23.25,199.0,190.1,182.1,199.0,190.1,182.1
27.05,21.91,199.0,190.0,182.0,199.0,190.0,182.0
29.44,22.93,199.0,190.1,182.1,199.0,190.1,182.1
29.75,24.43,199.0,190.1,181.9,199.0,190.1,181.9
27.17,22.93,199.0,190.0,182.1,199.0,190.0,182.1
29.48,22.33,199.0,189.9,182.1,199.0,189.9,182.1
27.43,23.69,198.9,190.0,181.9,198.9,190.0,181.9
27.62,22.35,199.0,190.1,181.9,199.0,190.1,181.9
27.19,24.1,199.1,190.0,181.9,199.1,190.0,181.9
28.55,23.59,199.0,190.0,182.0,199.0,190.0,182.0
25.72,24.5,199.0,190.1,182.1,199.0,190.1,182.1
24.29,19.89,199.0,190.0,182.0,199.0,190.0,182.0
30.92,22.4,199.0,190.0,182.0,199.0,190.0,182.0
28.63,24.22,199.0,190.1,182.0,199.0,190.1,182.0
32.29,19.18,199.0,190.1,181.9,199.0,190.1,181.9
29.18,25.42,199.0,190.0,182.0,199.0,190.0,182.0
25.77,23.05,199.1,189.9,182.0,199.1,189.9,182.0
30.18,22.65,199.0,190.1,182.1,199.0,190.1,182.1
28.58,22.67,199.0,190.1,182.0,199.0,190.1,182.0
27.41,23.25,199.0,190.0,181.9,199.0,190.0,181.9
30.77,24.71,199.0,190.1,182.0,199.0,190.1,182.0
30.35,23.6,198.9,190.0,181.9,198.9,190.0,181.9
31.02,23.46,199.0,190.0,182.0,199.0,190.0,182.0
29.75,22.67,199.0,190.0,182.1,199.0,190.0,182.1
31.67,22.16,198.9,190.1,182.1,198.9,190.1,182.1
30.21,23.13,199.0,190.0,182.1,199.0,190.0,182.1
31.25,23.08,199.0,190.1,182.1,199.0,190.1,182.1
30.63,21.64,199.0,190.0,182.0,199.0,190.0,182.0
28.97,23.41,199.0,190.0,182.0,199.0,190.0,182.0
27.09,20.63,199.0,190.0,182.0,199.0,190.0,182.0
34.15,23.47,199.1,190.0,182.0,199.1,190.0,182.0
26.38,21.72,199.0,190.0,182.0,199.0,190.0,182.0
24.05,23.55,199.0,190.0,182.0,199.0,190.0,182.0
25.61,23.44,199.0,190.1,182.0,199.0,190.1,182.0
28.51,22.66,198.9,189.9,182.0,198.9,189.9,182.0
28.38,22.29,199.0,190.0,182.0,199.0,190.0,182.0
26.54,22.32,199.1,190.0,182.1,199.1,190.0,182.1
25.48,22.68,199.0,190.1,182.0,199.0,190.1,182.0
26.1,23.51,199.0,190.1,182.0,199.0,190.1,182.0
25.32,22.35,198.9,190.0,182.0,198.9,190.0,182.0
30.0,24.44,199.1,190.0,182.0,199.1,190.0,182.0
25.12,24.85,199.0,190.0,182.1,199.0,190.0,182.1
29.09,26.21,199.0,190.0,182.0,199.0,190.0,182.0
27.79,24.44,199.0,190.0,181.9,199.0,190.0,181.9
29.55,21.41,198.9,190.0,182.0,198.9,190.0,182.0
29.13,24.27,199.1,190.0,182.0,199.1,190.0,182.0
29.81,23.9,199.0,189.9,182.0,199.0,189.9,182.0
27.52,22.58,199.0,190.0,182.0,199.0,190.0,182.0
28.55,24.97,199.0,190.0,182.0,199.0,190.0,182.0
30.15,24.52,199.0,189.9,182.1,199.0,189.9,182.1
27.37,24.14,199.0,190.0,182.0,199.0,190.0,182.0
32.54,25.64,199.1,190.0,182.1,199.1,190.0,182.1
30.46,25.4,199.0,190.0,182.0,199.0,190.0,182.0
29.11,23.03,198.9,190.1,182.0,198.9,190.1,182.0
27.13,21.24,198.9,190.1,182.0,198.9,190.1,182.0
31.75,23.41,199.0,190.0,182.0,199.0,190.0,182.0
31.71,23.83,198.9,190.1,182.0,198.9,190.1,182.0
28.48,22.94,199.0,190.0,182.0,199.0,190.0,182.0
24.7,23.09,199.0,190.0,181.9,199.0,190.0,181.9
23.14,23.62,199.0,190.0,182.0,199.0,190.0,182.0
28.71,24.23,199.0,190.0,182.0,199.0,190.0,182.0
33.54,21.41,199.0,190.0,181.9,199.0,190.0,181.9
31.4,23.84,199.1,190.0,182.0,199.1,190.0,182.0
34.32,25.15,199.0,190.0,182.0,199.0,190.0,182.0
30.43,23.13,199.0,190.0,182.0,199.0,190.0,182.0
30.59,23.67,199.0,190.0,182.0,199.0,190.0,182.0
27.3,25.72,199.0,190.0,182.1,199.0,190.0,182.1
26.27,23.76,198.9,190.0,182.0,198.9,190.0,182.0
29.98,21.83,199.0,190.0,182.1,199.0,190.0,182.1
25.99,24.51,199.0,190.1,182.0,199.0,190.1,182.0
28.05,22.74,199.1,190.0,182.0,199.1,190.0,182.0
30.7,23.83,199.0,189.9,181.9,199.0,189.9,181.9
31.26,20.45,199.0,189.9,182.1,199.0,189.9,182.1
25.92,23.94,199.0,190.0,182.1,199.0,190.0,182.1
29.47,25.36,198.9,190.0,182.0,198.9,190.0,182.0
24.48,22.42,199.0,190.0,182.0,199.0,190.0,182.0
23.47,23.79,199.0,190.0,182.0,199.0,190.0,182.0
26.28,26.29,199.1,190.0,182.0,199.1,190.0,182.0
26.43,24.37,199.0,190.1,182.1,199.0,190.1,182.1
29.18,24.32,199.0,190.0,182.0,199.0,190.0,182.0
30.37,23.31,199.0,190.0,182.0,199.0,190.0,182.0
29.39,23.97,199.0,189.9,182.0,199.0,189.9,182.0
30.07,21.14,199.1,190.0,182.0,199.1,190.0,182.0
29.72,23.2,199.1,190.0,182.1,199.1,190.0,182.1
28.88,22.89,198.9,190.0,182.0,198.9,190.0,182.0
29.08,24.03,199.1,190.0,182.0,199.1,190.0,182.0
28.42,24.25,198.9,190.0,182.0,198.9,190.0,182.0
25.86,22.98,199.0,190.0,182.1,199.0,190.0,182.1
30.63,21.59,199.0,190.0,181.9,199.0,190.0,181.9
27.63,24.65,199.0,189.9,182.1,199.0,189.9,182.1
27.17,20.43,199.0,190.1,181.9,199.0,190.1,181.9
26.8,22.51,199.0,190.0,182.1,199.0,190.0,182.1
29.09,24.69,199.0,190.0,182.0,199.0,190.0,182.0
30.48,20.81,199.0,190.0,181.9,199.0,190.0,181.9
24.86,23.63,198.9,190.1,182.0,198.9,190.1,182.0
28.52,23.7,199.0,190.1,182.0,199.0,190.1,182.0
30.92,21.66,199.0,190.0,181.9,199.0,190.0,181.9
28.86,25.41,199.0,190.0,182.1,199.0,190.0,182.1
29.79,22.61,198.9,189.9,182.0,198.9,189.9,182.0
29.46,24.37,199.0,190.1,181.9,199.0,190.1,181.9
27.82,22.87,199.0,190.0,182.1,199.0,190.0,182.1
29.83,22.04,199.0,190.0,181.9,199.0,190.0,181.9
30.38,25.1,199.0,190.0,182.1,199.0,190.0,182.1
28.97,22.16,199.0,190.0,182.1,199.0,190.0,182.1
27.08,24.26,199.1,190.0,182.0,199.1,190.0,182.0
27.03,22.64,199.0,190.0,181.9,199.0,190.0,181.9
25.84,21.16,199.0,190.0,182.0,199.0,190.0,182.0
30.34,22.9,199.0,190.0,182.0,199.0,190.0,182.0
24.37,23.55,199.0,190.0,182.0,199.0,190.0,182.0
26.54,24.58,199.1,190.0,182.0,199.1,190.0,182.0
26.84,23.5,199.1,190.0,182.0,199.1,190.0,182.0
28.27,24.05,199.0,190.0,182.0,199.0,190.0,182.0
28.61,22.58,199.0,190.0,181.9,199.0,190.0,181.9
27.97,23.91,198.9,189.9,181.9,198.9,189.9,181.9
30.56,26.34,199.0,190.0,182.0,199.0,190.0,182.0
26.25,23.18,199.0,190.0,182.1,199.0,190.0,182.1
30.21,24.33,199.0,190.0,181.9,199.0,190.0,181.9
32.86,22.07,199.0,190.0,182.1,199.0,190.0,182.1
27.11,24.51,199.0,190.0,182.0,199.0,190.0,182.0
30.04,23.82,199.1,189.9,181.9,199.1,189.9,181.9
23.46,20.94,199.0,190.1,182.0,199.0,190.1,182.0
28.76,20.88,199.0,190.0,182.0,199.0,190.0,182.0
28.59,22.34,198.9,190.0,182.0,198.9,190.0,182.0
28.98,25.63,198.9,189.9,182.0,198.9,189.9,182.0
28.87,25.79,198.9,190.0,181.9,198.9,190.0,181.9
26.4,21.2,199.0,190.0,181.9,199.0,190.0,181.9
27.12,21.84,198.9,190.0,182.0,198.9,190.0,182.0
28.32,23.58,198.9,190.0,181.9,198.9,190.0,181.9
25.83,22.6,199.0,189.9,181.9,199.0,189.9,181.9
31.24,21.52,199.0,190.0,181.9,199.0,190.0,181.9
24.71,21.55,199.0,190.0,182.0,199.0,190.0,182.0
23.26,23.2,199.0,190.0,182.0,199.0,190.0,182.0
28.48,20.07,199.0,190.0,182.0,199.0,190.0,182.0
25.06,24.8,199.0,190.0,181.9,199.0,190.0,181.9
29.75,23.75,199.0,189.9,182.0,199.0,189.9,182.0
27.77,24.52,199.0,190.0,182.1,199.0,190.0,182.1
25.99,25.71,199.0,190.0,181.9,199.0,190.0,181.9
32.3,24.7,199.0,190.0,182.0,199.0,190.0,182.0
27.05,24.16,199.0,190.0,182.0,199.0,190.0,182.0
26.94,23.99,198.9,190.0,182.0,198.9,190.0,182.0
31.59,25.11,199.0,190.0,182.0,199.0,190.0,182.0
28.37,22.13,199.0,190.1,181.9,199.0,190.1,181.9
29.29,23.68,199.0,190.0,182.0,199.0,190.0,182.0
30.43,21.63,199.0,190.0,182.0,199.0,190.0,182.0
32.48,20.43,199.0,190.0,182.1,199.0,190.0,182.1
29.52,20.63,199.0,189.9,182.0,199.0,189.9,182.0
32.04,22.94,199.0,190.0,182.0,199.0,190.0,182.0
30.33,23.81,198.9,189.9,182.0,198.9,189.9,182.0
32.68,22.47,198.9,190.0,182.0,198.9,190.0,182.0
27.51,25.74,198.9,190.1,182.1,198.9,190.1,182.1
28.56,23.56,199.0,190.0,182.0,199.0,190.0,182.0
28.67,22.87,199.0,190.0,182.0,199.0,190.0,182.0
25.18,25.92,199.0,190.0,182.1,199.0,190.0,182.1
26.73,20.84,199.0,190.0,182.0,199.0,190.0,182.0
28.18,21.56,199.0,190.0,181.9,199.0,190.0,181.9
31.27,21.96,199.0,190.0,181.9,199.0,190.0,181.9
30.77,22.8,198.9,190.1,181.9,198.9,190.1,181.9
29.54,24.07,199.0,190.0,182.1,199.0,190.0,182.1
28.7,23.71,199.0,189.9,181.9,199.0,189.9,181.9
29.38,26.97,198.8,190.0,182.0,198.8,190.0,182.0
24.85,23.44,199.0,190.0,182.1,199.0,190.0,182.1
33.04,25.85,198.9,189.9,182.1,198.9,189.9,182.1
29.06,22.13,199.0,190.1,182.0,199.0,190.1,182.0
25.78,23.12,199.0,190.0,182.0,199.0,190.0,182.0
27.85,22.96,199.0,189.9,182.0,199.0,189.9,182.0
30.45,26.7,198.9,190.1,182.0,198.9,190.1,182.0
29.87,25.67,199.0,190.0,181.9,199.0,190.0,181.9
31.77,23.26,199.1,190.0,182.0,199.1,190.0,182.0
34.64,24.54,199.0,190.1,181.9,199.0,190.1,181.9
28.77,23.8,198.9,190.1,182.1,198.9,190.1,182.1
26.54,25.68,198.9,190.1,182.0,198.9,190.1,182.0
26.36,20.58,199.0,190.0,182.0,199.0,190.0,182.0
28.44,24.25,199.0,189.9,182.0,199.0,189.9,182.0
29.84,24.2,199.0,190.0,182.1,199.0,190.0,182.1
28.56,21.7,199.0,190.0,181.9,199.0,190.0,181.9
31.49,24.56,199.0,189.9,182.1,199.0,189.9,182.1
34.4,23.29,199.0,190.0,182.0,199.0,190.0,182.0
28.65,24.54,199.0,190.1,182.0,199.0,190.1,182.0
30.01,24.27,199.0,190.0,182.0,199.0,190.0,182.0
31.65,22.44,199.0,189.9,182.0,199.0,189.9,182.0
27.43,21.35,199.0,190.0,181.9,199.0,190.0,181.9
26.98,24.65,199.0,189.9,182.0,199.0,189.9,182.0
31.56,22.99,199.0,189.9,181.9,199.0,189.9,181.9
31.87,23.4,199.0,190.0,182.0,199.0,190.0,182.0
28.51,21.77,199.0,190.0,182.1,199.0,190.0,182.1
25.86,22.44,199.0,190.0,181.9,199.0,190.0,181.9
27.85,22.87,199.0,190.0,182.0,199.0,190.0,182.0
30.57,26.9,199.0,189.9,182.0,199.0,189.9,182.0
30.1,23.11,199.0,190.0,181.9,199.0,190.0,181.9
33.49,23.7,198.9,190.0,182.1,198.9,190.0,182.1
30.74,21.54,199.0,189.9,182.0,199.0,189.9,182.0
29.9,23.22,199.0,190.0,182.0,199.0,190.0,182.0
25.96,21.45,199.0,190.0,182.0,199.0,190.0,182.0
30.73,21.41,199.0,190.1,181.9,199.0,190.1,181.9
25.16,22.55,199.0,190.1,182.1,199.0,190.1,182.1
30.03,24.47,199.0,190.1,182.0,199.0,190.1,182.0
30.12,22.98,199.0,190.0,181.9,199.0,190.0,181.9
30.34,21.38,199.1,190.0,182.0,199.1,190.0,182.0
22.82,20.96,198.9,189.9,181.9,198.9,189.9,181.9
25.07,25.87,198.9,189.9,182.0,198.9,189.9,182.0
26.82,25.23,199.0,190.0,182.1,199.0,190.0,182.1
30.67,24.39,199.0,190.0,182.0,199.0,190.0,182.0
28.34,23.84,199.1,190.0,182.1,199.1,190.0,182.1
30.35,23.15,198.9,189.9,182.0,198.9,189.9,182.0
24.13,23.95,198.9,190.1,182.1,198.9,190.1,182.1
27.07,22.13,199.0,190.0,181.9,199.0,190.0,181.9
31.75,24.38,199.0,190.0,182.0,199.0,190.0,182.0
28.39,21.58,198.9,190.0,182.0,198.9,190.0,182.0
28.04,23.27,199.0,190.0,182.1,199.0,190.0,182.1
29.56,22.85,199.0,190.0,182.0,199.0,190.0,182.0
31.41,22.32,199.0,190.0,181.9,199.0,190.0,181.9
25.96,23.94,199.0,190.0,182.1,199.0,190.0,182.1
32.92,23.78,199.0,190.0,181.9,199.0,190.0,181.9
30.26,23.81,198.9,190.0,182.0,198.9,190.0,182.0
27.85,24.35,199.0,190.0,182.0,199.0,190.0,182.0
27.21,21.55,198.9,190.0,181.9,198.9,190.0,181.9
25.29,21.42,199.0,189.9,182.1,199.0,189.9,182.1
27.14,26.15,199.0,190.1,182.0,199.0,190.1,182.0
32.08,23.03,199.0,190.0,182.0,199.0,190.0,182.0
29.47,24.85,199.0,190.1,181.9,199.0,190.1,181.9
29.83,21.49,198.9,190.0,181.9,198.9,190.0,181.9
36.87,24.45,199.0,189.9,182.0,199.0,189.9,182.0
30.64,21.71,199.0,190.0,181.9,199.0,190.0,181.9
28.97,23.0,199.0,190.0,182.0,199.0,190.0,182.0
25.45,23.18,199.1,190.0,182.0,199.1,190.0,182.0
28.77,21.07,199.1,190.1,182.0,199.1,190.1,182.0
27.97,23.47,199.0,189.9,182.0,199.0,189.9,182.0
27.75,25.32,199.0,190.0,182.1,199.0,190.0,182.1
25.13,23.24,198.9,190.0,182.0,198.9,190.0,182.0
30.31,23.31,199.0,190.0,182.1,199.0,190.0,182.1
26.63,23.14,199.0,190.0,182.0,199.0,190.0,182.0
32.1,25.11,198.9,190.1,181.9,198.9,190.1,181.9
26.94,24.96,199.0,189.9,182.0,199.0,189.9,182.0
27.08,23.13,199.0,190.0,182.0,199.0,190.0,182.0
27.1,20.21,199.0,190.0,182.1,199.0,190.0,182.1
27.19,23.55,199.0,190.0,182.0,199.0,190.0,182.0
31.02,21.9,199.0,190.0,182.0,199.0,190.0,182.0
30.88,21.1,199.0,190.0,182.0,199.0,190.0,182.0
25.72,22.11,198.9,190.0,182.1,198.9,190.0,182.1
29.18,25.12,199.0,190.0,182.1,199.0,190.0,182.1
31.2,25.76,199.0,190.1,182.0,199.0,190.1,182.0
31.27,25.28,199.0,190.1,182.0,199.0,190.1,182.0
27.01,21.79,199.0,189.9,181.9,199.0,189.9,181.9
30.85,24.88,199.1,189.9,182.1,199.1,189.9,182.1
28.41,25.0,199.0,190.1,182.0,199.0,190.1,182.0
30.3,24.38,198.9,189.9,182.1,198.9,189.9,182.1
31.21,23.25,199.0,189.9,182.0,199.0,189.9,182.0
27.18,22.59,199.0,190.1,182.0,199.0,190.1,182.0
27.17,24.53,199.0,190.0,182.0,199.0,190.0,182.0
28.17,21.57,199.0,190.0,182.0,199.0,190.0,182.0
29.6,25.15,198.9,190.0,182.0,198.9,190.0,182.0
33.64,20.61,198.9,189.9,181.9,198.9,189.9,181.9
27.43,22.77,199.0,190.0,182.0,199.0,190.0,182.0
27.74,21.9,199.0,190.0,181.9,199.0,190.0,181.9
27.13,22.9,199.0,190.0,182.0,199.0,190.0,182.0
28.84,21.2,199.1,190.0,182.1,199.1,190.0,182.1
27.75,22.33,199.0,190.0,181.9,199.0,190.0,181.9
28.44,23.33,199.0,190.0,182.0,199.0,190.0,182.0
25.9,23.09,199.1,189.9,181.9,199.1,189.9,181.9
26.69,23.29,199.0,190.0,182.0,199.0,190.0,182.0
31.28,22.73,199.0,189.9,182.0,199.0,189.9,182.0
26.96,24.23,199.1,190.0,181.9,199.1,190.0,181.9
26.31,23.62,199.0,190.0,182.0,199.0,190.0,182.0
27.59,24.89,199.1,190.0,182.1,199.1,190.0,182.1
26.17,19.86,199.0,189.9,182.0,199.0,189.9,182.0
28.38,22.8,199.0,190.0,182.0,199.0,190.0,182.0
28.05,24.37,198.9,190.0,182.0,198.9,190.0,182.0
30.73,21.04,199.0,190.0,182.0,199.0,190.0,182.0
27.74,23.57,199.0,190.0,182.0,199.0,190.0,182.0
26.84,24.31,199.0,190.0,182.0,199.0,190.0,182.0
28.06,23.02,199.0,190.0,181.9,199.0,190.0,181.9
27.9,22.18,199.0,190.1,182.1,199.0,190.1,182.1
29.98,23.09,198.9,189.9,182.1,198.9,189.9,182.1
30.73,20.62,198.9,190.0,182.0,198.9,190.0,182.0
28.16,22.38,199.0,190.1,182.0,199.0,190.1,182.0
32.49,22.95,198.9,190.0,181.9,198.9,190.0,181.9
29.47,22.21,199.0,190.0,181.9,199.0,190.0,181.9
26.73,23.31,199.0,190.0,182.0,199.0,190.0,182.0
29.96,23.07,199.0,190.0,182.0,199.0,190.0,182.0
28.38,25.43,199.0,190.0,182.0,199.0,190.0,182.0
25.27,22.02,199.0,190.0,182.0,199.0,190.0,182.0
26.79,22.97,198.9,190.0,182.2,198.9,190.0,182.2
29.82,23.3,199.0,190.0,181.9,199.0,190.0,181.9
27.16,24.77,199.0,190.1,182.1,199.0,190.1,182.1
29.59,19.29,199.1,189.9,182.1,199.1,189.9,182.1
27.63,23.56,199.0,190.0,182.0,199.0,190.0,182.0
26.15,23.01,198.9,190.0,182.0,198.9,190.0,182.0
25.13,25.46,199.0,189.9,182.0,199.0,189.9,182.0
26.36,22.77,199.0,189.9,181.9,199.0,189.9,181.9
23.71,23.4,199.0,190.0,182.0,199.0,190.0,182.0
25.91,21.83,199.0,190.1,182.0,199.0,190.1,182.0
31.38,23.62,199.1,190.0,181.9,199.1,190.0,181.9
27.49,23.48,199.0,189.9,182.1,199.0,189.9,182.1
25.93,23.62,199.1,190.0,182.1,199.1,190.0,182.1
26.6,22.83,198.9,190.0,182.0,198.9,190.0,182.0
30.44,23.21,198.9,190.0,182.0,198.9,190.0,182.0
25.39,22.68,199.0,189.9,181.9,199.0,189.9,181.9
27.07,20.42,198.9,190.0,182.0,198.9,190.0,182.0
32.44,22.01,199.0,190.0,182.0,199.0,190.0,182.0
32.58,23.12,198.9,190.0,182.1,198.9,190.0,182.1
27.67,25.28,199.0,190.0,182.2,199.0,190.0,182.2
25.31,24.11,198.9,190.0,182.0,198.9,190.0,182.0
28.73,24.55,199.0,189.9,182.0,199.0,189.9,182.0
27.11,20.36,198.9,190.0,182.0,198.9,190.0,182.0
31.36,25.25,199.0,190.0,182.0,199.0,190.0,182.0
28.5,22.85,199.0,189.9,182.1,199.0,189.9,182.1
29.61,23.46,199.1,190.0,181.9,199.1,190.0,181.9
30.28,22.25,198.9,190.0,182.0,198.9,190.0,182.0
27.92,24.85,199.0,190.0,182.0,199.0,190.0,182.0
31.28,21.7,199.0,190.0,182.0,199.0,190.0,182.0
29.3,23.07,199.0,189.9,182.0,199.0,189.9,182.0
30.3,20.09,199.0,190.1,182.0,199.0,190.1,182.0
28.87,22.89,199.0,190.0,182.0,199.0,190.0,182.0
28.85,25.16,199.1,190.0,182.0,199.1,190.0,182.0
24.48,21.49,199.0,190.0,182.1,199.0,190.0,182.1
28.24,21.9,199.0,190.1,182.0,199.0,190.1,182.0
28.62,24.07,199.0,190.0,181.9,199.0,190.0,181.9
28.04,23.54,199.0,190.0,182.0,199.0,190.0,182.0
31.85,25.06,199.0,190.0,181.9,199.0,190.0,181.9
25.09,22.36,199.0,190.1,182.0,199.0,190.1,182.0
33.32,22.65,199.0,190.0,182.0,199.0,190.0,182.0
27.92,23.7,199.0,190.0,182.0,199.0,190.0,182.0
27.16,22.94,199.1,190.1,182.0,199.1,190.1,182.0
32.78,24.83,199.0,190.0,182.0,199.0,190.0,182.0
31.72,23.26,199.0,190.0,182.0,199.0,190.0,182.0
25.98,23.0,199.0,190.1,182.0,199.0,190.1,182.0
25.3,23.43,198.9,190.0,182.0,198.9,190.0,182.0
28.58,20.14,199.0,190.0,181.9,199.0,190.0,181.9
30.69,24.23,198.9,190.0,182.1,198.9,190.0,182.1
27.26,23.66,199.0,190.0,181.9,199.0,190.0,181.9
28.95,23.44,199.0,190.0,182.0,199.0,190.0,182.0
26.95,23.87,198.9,190.1,182.0,198.9,190.1,182.0
25.89,22.0,199.0,190.0,181.9,199.0,190.0,181.9
26.99,23.19,198.9,190.1,181.9,198.9,190.1,181.9
27.81,21.66,199.0,189.9,182.0,199.0,189.9,182.0
25.97,24.21,199.0,190.0,182.1,199.0,190.0,182.1
29.83,27.93,199.0,190.0,181.9,199.0,190.0,181.9
30.94,22.14,199.0,190.0,182.0,199.0,190.0,182.0
27.45,23.33,198.9,190.0,182.0,198.9,190.0,182.0
28.67,24.4,199.0,190.0,182.0,199.0,190.0,182.0
29.55,23.66,199.1,190.0,182.0,199.1,190.0,182.0
25.63,24.64,199.0,190.0,182.0,199.0,190.0,182.0
33.28,22.08,199.0,190.1,182.0,199.0,190.1,182.0
26.79,25.46,199.0,190.1,182.1,199.0,190.1,182.1
27.5,22.31,199.0,190.0,182.0,199.0,190.0,182.0
