Body_size,Wing_size,Body_R,Body_G,Body_B,Wing_R,Wing_G,Wing_B
39.6,34.1,213.6,288.3,205.8,144.0,171.8,190.5
39.6,34.1,209.2,222.7,175.9,123.5,205.7,182.7
39.6,34.1,267.6,259.1,160.4,194.3,198.9,192.4
39.6,34.1,229.7,141.5,233.9,154.7,160.2,158.9
39.6,34.1,244.2,223.5,236.4,174.3,128.3,202.3
39.6,34.1,199.5,206.2,282.2,175.3,157.9,161.4
39.6,34.1,210.2,203.9,243.8,184.2,209.6,181.4
39.6,34.1,248.1,278.4,231.5,114.0,126.1,158.2
39.6,34.1,263.1,287.4,226.3,184.9,229.8,132.8
39.6,34.1,202.0,200.0,188.1,176.1,194.5,194.2
39.6,34.1,196.5,215.1,196.5,170.8,153.3,145.7
39.6,34.1,213.6,284.0,214.2,145.4,190.3,161.9
39.6,34.1,258.4,250.1,219.5,158.2,137.8,203.6
39.6,34.1,237.4,179.1,243.6,168.4,148.3,205.0
39.6,34.1,260.7,241.5,251.8,184.8,185.7,176.7
39.6,34.1,196.8,216.9,169.7,145.3,142.0,184.5
39.6,34.1,198.9,212.0,218.5,181.4,144.8,180.4
39.6,34.1,262.4,295.4,222.9,212.5,194.6,192.7
39.6,34.1,235.3,231.5,201.4,169.4,161.4,148.9
39.6,34.1,222.1,192.2,217.8,168.1,161.8,187.9
39.6,34.1,252.6,291.7,210.4,133.5,225.0,162.1
39.6,34.1,250.5,261.4,261.6,141.5,202.5,166.0
39.6,34.1,251.3,177.9,252.4,161.3,196.3,192.8
39.6,34.1,228.8,205.0,267.9,166.6,209.9,178.8
39.6,34.1,215.1,173.2,160.8,185.3,129.4,196.0
39.6,34.1,228.4,225.5,214.6,200.3,211.5,159.5
39.6,34.1,233.9,174.3,213.6,124.1,176.2,154.6
39.6,34.1,237.0,215.7,215.9,114.2,164.4,164.0
39.6,34.1,219.5,197.5,173.8,174.1,148.8,193.7
39.6,34.1,251.1,228.0,209.1,145.1,142.5,130.3
39.6,34.1,225.6,223.2,213.8,146.8,184.1,201.3
39.6,34.1,260.2,171.9,158.0,184.0,185.3,178.6
39.6,34.1,260.9,188.3,238.0,166.3,176.9,150.4
39.6,34.1,294.4,213.5,190.1,153.5,215.1,187.9
39.6,34.1,219.3,232.8,199.6,157.2,130.0,177.2
39.6,34.1,259.9,231.9,209.4,151.2,199.3,141.7
39.6,34.1,273.3,187.9,201.5,183.7,210.7,210.1
39.6,34.1,219.7,183.5,223.6,229.7,172.1,165.9
39.6,34.1,292.5,223.1,232.3,160.9,161.1,194.6
39.6,34.1,229.1,198.2,133.8,160.6,191.0,146.5
39.6,34.1,214.1,248.0,194.7,141.1,110.0,162.7
39.6,34.1,264.7,135.9,220.1,132.1,191.7,210.7
39.6,34.1,249.7,233.5,228.6,143.3,137.2,173.6
39.6,34.1,244.0,254.8,251.5,131.7,153.8,160.3
39.6,34.1,190.4,251.5,255.5,142.1,161.6,189.6
39.6,34.1,199.8,228.0,206.1,162.9,129.5,181.5
39.6,34.1,166.8,267.1,238.8,170.3,174.5,198.7
39.6,34.1,216.7,164.2,195.3,182.8,152.1,208.9
39.6,34.1,212.7,219.1,201.0,148.4,184.9,208.7
39.6,34.1,224.2,242.0,213.3,154.8,207.2,164.9
39.6,34.1,235.0,192.8,217.4,162.5,202.2,185.9
39.6,34.1,230.7,192.4,241.4,173.8,216.7,188.1
39.6,34.1,150.5,263.7,197.2,176.1,167.8,178.3
39.6,34.1,213.6,250.7,199.8,144.1,178.8,152.3
39.6,34.1,228.4,206.6,199.2,132.2,168.5,189.1
39.6,34.1,250.5,206.2,170.6,138.6,163.3,174.9
39.6,34.1,219.5,200.8,237.3,212.3,183.1,162.2
39.6,34.1,236.3,251.0,196.0,160.4,162.1,149.0
39.6,34.1,191.3,204.2,236.5,145.4,171.8,161.3
39.6,34.1,262.1,185.7,254.1,144.2,164.6,176.1
39.6,34.1,228.1,199.9,228.7,164.0,151.8,185.5
39.6,34.1,208.6,213.8,174.6,197.8,172.8,165.0
39.6,34.1,220.4,209.1,211.9,173.5,184.9,187.1
39.6,34.1,262.9,220.8,218.4,173.5,160.3,152.6
39.6,34.1,224.8,218.3,219.6,159.2,167.9,125.2
39.6,34.1,190.1,224.4,236.1,146.5,148.0,180.1
39.6,34.1,230.3,228.0,198.9,162.1,189.9,154.0
39.6,34.1,242.9,238.5,267.0,161.4,126.2,153.7
39.6,34.1,296.2,232.3,226.6,189.8,184.7,194.4
39.6,34.1,252.1,185.1,208.6,177.0,182.6,141.8
39.6,34.1,213.2,240.3,236.0,119.9,183.0,161.9
39.6,34.1,271.2,221.1,208.5,196.7,177.7,165.9
39.6,34.1,213.8,229.1,192.6,174.5,154.5,155.9
39.6,34.1,214.1,216.0,206.0,167.7,165.3,182.1
39.6,34.1,221.5,168.8,204.2,155.9,180.1,147.9
39.6,34.1,274.1,195.2,200.4,140.3,154.5,190.4
39.6,34.1,240.9,182.1,183.4,153.9,223.9,185.9
39.6,34.1,212.1,215.6,189.8,134.5,139.0,204.3
39.6,34.1,215.7,246.1,194.9,126.8,179.6,227.0
39.6,34.1,233.0,183.2,243.3,161.5,157.2,150.8
39.6,34.1,231.4,227.3,235.6,126.5,184.9,170.2
39.6,34.1,192.5,253.2,206.7,123.7,172.3,191.2
39.6,34.1,226.6,247.1,213.4,136.0,191.9,182.0
39.6,34.1,270.1,221.4,160.5,180.2,206.3,180.6
39.6,34.1,255.3,230.8,229.7,149.7,157.1,180.3
39.6,34.1,267.2,200.0,213.4,170.7,186.4,165.3
39.6,34.1,220.8,208.6,230.4,185.7,191.8,166.9
39.6,34.1,283.0,247.4,225.0,179.0,153.5,193.6
39.6,34.1,233.9,226.4,248.7,159.3,198.3,188.0
39.6,34.1,248.3,143.3,232.5,210.6,168.8,151.8
39.6,34.1,254.3,181.4,160.6,203.9,177.0,192.6
39.6,34.1,285.2,176.8,153.2,142.5,170.9,166.0
39.6,34.1,254.3,233.4,216.0,182.7,217.6,194.6
39.6,34.1,230.9,228.0,220.4,151.7,164.4,193.9
39.6,34.1,220.4,248.0,140.4,202.2,173.6,166.9
39.6,34.1,223.1,249.8,231.9,155.6,204.4,172.4
39.6,34.1,216.7,189.3,227.4,169.1,143.2,193.6
39.6,34.1,213.4,143.1,257.1,131.4,187.0,178.4
39.6,34.1,233.0,183.3,228.2,148.5,186.3,178.4
39.6,34.1,185.6,223.0,172.6,172.8,183.1,192.2
39.6,34.1,262.7,259.6,190.0,149.8,143.0,173.7
39.6,34.1,251.4,221.3,219.7,154.2,171.7,173.5
39.6,34.1,250.2,221.0,240.9,152.3,171.3,164.5
39.6,34.1,271.8,273.3,227.8,162.7,167.4,199.7
39.6,34.1,223.6,226.3,207.8,139.1,152.5,156.4
39.6,34.1,269.6,257.3,216.5,149.3,179.4,179.4
39.6,34.1,272.1,178.9,214.7,168.2,207.5,167.5
39.6,34.1,233.7,283.5,218.3,178.7,189.6,172.4
39.6,34.1,172.2,250.2,216.4,133.0,217.6,143.5
39.6,34.1,250.7,180.7,180.9,205.6,162.3,158.8
39.6,34.1,266.1,178.0,192.8,158.8,190.1,186.7
39.6,34.1,239.6,186.3,245.5,182.6,137.9,163.0
39.6,34.1,211.2,234.8,227.9,147.7,181.7,179.0
39.6,34.1,269.5,278.1,216.5,162.3,164.3,146.3
39.6,34.1,242.2,210.4,212.1,168.2,151.9,182.2
39.6,34.1,236.2,208.3,199.9,169.7,167.2,126.4
39.6,34.1,265.9,204.1,211.5,142.2,160.4,173.8
39.6,34.1,292.3,165.6,201.4,188.1,151.4,180.8
39.6,34.1,219.6,209.4,191.4,172.1,184.1,180.3
39.6,34.1,185.9,209.0,242.8,158.9,210.8,157.9
39.6,34.1,271.8,289.0,228.4,175.0,175.1,217.3
39.6,34.1,270.7,201.3,201.4,138.7,183.1,197.5
39.6,34.1,224.1,181.0,194.6,193.4,145.1,167.2
39.6,34.1,270.7,207.4,213.7,150.8,229.8,173.2
39.6,34.1,233.8,167.4,164.0,139.1,160.5,187.0
39.6,34.1,222.0,195.1,217.6,146.5,244.0,189.9
39.6,34.1,229.3,283.2,187.8,178.3,155.1,167.5
39.6,34.1,271.8,272.5,165.9,159.3,175.5,149.7
39.6,34.1,251.2,246.3,222.5,173.0,174.3,185.7
39.6,34.1,273.1,257.6,229.1,134.9,194.6,179.9
39.6,34.1,243.8,236.1,206.7,176.9,162.6,166.6
39.6,34.1,238.4,231.8,193.6,151.5,177.9,160.7
39.6,34.1,236.0,236.9,191.2,126.6,187.5,186.3
39.6,34.1,234.9,219.5,246.9,174.0,204.5,175.2
39.6,34.1,236.4,238.2,216.7,143.6,210.0,180.1
39.6,34.1,223.5,210.2,193.4,219.5,143.0,208.7
39.6,34.1,260.6,223.5,220.2,201.2,156.8,207.8
39.6,34.1,188.4,223.0,180.2,194.4,189.4,172.1
39.6,34.1,239.3,239.3,190.5,156.9,128.5,176.1
39.6,34.1,241.8,256.3,239.4,181.4,192.6,179.6
39.6,34.1,273.0,205.3,218.6,138.6,181.8,161.9
39.6,34.1,262.2,230.1,223.8,193.4,219.6,160.2
39.6,34.1,255.1,202.5,166.4,164.2,193.2,209.1
39.6,34.1,244.3,194.5,245.4,129.5,131.9,184.6
39.6,34.1,236.0,266.5,222.1,177.1,195.3,186.7
39.6,34.1,203.3,229.8,209.9,149.5,173.3,177.8
39.6,34.1,215.8,185.4,216.0,202.4,215.3,191.5
39.6,34.1,233.0,213.0,167.1,179.2,163.4,155.4
39.6,34.1,255.3,225.7,244.8,146.8,201.9,152.2
39.6,34.1,195.1,227.7,195.4,193.0,125.0,189.4
39.6,34.1,235.0,202.5,222.9,140.7,138.5,193.2
39.6,34.1,216.4,214.8,195.9,201.7,177.7,164.8
39.6,34.1,163.6,277.3,188.5,167.6,170.1,145.8
39.6,34.1,250.8,214.1,193.9,211.2,176.1,205.0
39.6,34.1,238.8,247.4,241.4,194.0,159.1,156.2
39.6,34.1,219.1,221.7,231.6,137.4,174.8,177.8
39.6,34.1,263.0,243.2,184.4,145.8,155.6,152.9
39.6,34.1,261.5,229.5,180.9,206.4,138.4,176.1
39.6,34.1,248.0,235.6,238.2,164.8,194.3,139.7
39.6,34.1,278.1,236.8,160.4,161.5,179.6,167.0
39.6,34.1,218.0,226.9,222.7,175.0,179.6,196.4
39.6,34.1,222.9,186.8,230.9,133.8,179.3,212.9
39.6,34.1,241.3,214.5,210.2,189.2,167.2,151.4
39.6,34.1,226.2,233.6,192.6,139.0,207.5,198.8
39.6,34.1,242.8,182.1,195.7,171.5,147.4,193.0
39.6,34.1,245.1,227.9,252.7,115.8,161.3,188.3
39.6,34.1,235.7,243.0,210.9,177.2,171.3,148.3
39.6,34.1,231.1,201.0,216.8,128.4,211.1,216.7
39.6,34.1,249.2,220.5,232.8,152.1,206.9,190.5
39.6,34.1,222.8,289.5,211.4,146.6,125.3,206.7
39.6,34.1,217.3,241.3,186.6,181.6,140.0,149.8
39.6,34.1,239.7,256.7,216.3,179.8,146.1,180.0
39.6,34.1,290.7,206.0,227.4,184.4,178.4,153.8
39.6,34.1,233.1,213.5,252.6,235.3,174.1,165.5
39.6,34.1,194.7,186.9,230.2,185.1,235.4,136.7
39.6,34.1,199.8,268.2,190.3,145.5,150.9,163.0
39.6,34.1,213.4,257.3,191.5,144.9,195.3,142.1
39.6,34.1,223.3,211.1,178.0,168.9,131.6,189.8
39.6,34.1,218.2,223.9,207.8,142.9,165.3,177.8
39.6,34.1,207.2,208.8,210.2,171.7,182.2,158.6
39.6,34.1,234.2,217.8,253.2,199.2,168.4,163.8
39.6,34.1,262.3,254.7,194.2,121.5,186.8,152.9
39.6,34.1,232.5,235.8,221.3,172.4,189.4,181.2
39.6,34.1,242.9,203.9,222.9,134.7,179.8,184.0
39.6,34.1,195.3,191.2,192.0,200.8,199.9,170.4
39.6,34.1,211.3,232.0,261.8,180.4,166.7,188.2
39.6,34.1,250.6,247.8,239.3,132.0,182.7,239.6
39.6,34.1,207.5,205.6,186.8,151.0,185.1,162.3
39.6,34.1,239.8,197.1,248.6,175.0,179.6,170.9
39.6,34.1,212.8,226.8,182.3,169.4,157.4,165.7
39.6,34.1,231.9,245.5,197.0,126.8,154.8,182.3
39.6,34.1,225.9,155.6,237.1,202.1,193.3,145.9
39.6,34.1,161.5,245.9,198.6,155.5,163.6,213.4
39.6,34.1,289.1,158.5,219.5,167.4,129.9,191.3
39.6,34.1,219.2,246.0,207.6,145.7,147.1,171.8
39.6,34.1,229.3,220.7,209.8,205.8,105.3,155.0
39.6,34.1,217.6,159.5,209.1,145.3,165.1,185.2
39.6,34.1,261.8,191.2,184.2,166.2,161.4,156.9
39.6,34.1,264.7,202.2,195.4,191.1,179.4,172.8
39.6,34.1,217.7,166.5,234.5,154.0,161.6,194.7
39.6,34.1,250.6,257.9,224.5,185.9,176.1,191.6
39.6,34.1,197.4,203.9,184.2,158.1,139.3,173.5
39.6,34.1,284.5,189.3,202.3,198.6,164.0,144.2
39.6,34.1,223.0,255.1,218.9,182.0,157.9,187.0
39.6,34.1,226.4,174.0,230.3,182.5,187.3,161.4
39.6,34.1,237.3,249.6,208.2,155.0,185.7,185.6
39.6,34.1,205.6,265.2,222.1,157.3,172.3,157.6
39.6,34.1,202.8,220.6,255.1,175.8,160.4,167.2
39.6,34.1,214.4,180.7,209.2,192.6,167.5,174.9
39.6,34.1,253.0,209.1,206.4,154.0,194.2,134.9
39.6,34.1,232.8,240.7,207.3,134.2,205.3,176.8
39.6,34.1,225.5,193.7,202.4,157.9,175.9,181.3
39.6,34.1,202.5,227.2,239.5,139.5,66.5,188.5
39.6,34.1,228.5,199.9,242.4,203.1,210.3,187.1
39.6,34.1,213.2,211.3,206.5,178.8,151.3,135.8
39.6,34.1,221.0,163.7,222.0,190.6,203.5,142.4
39.6,34.1,171.4,185.5,184.7,199.9,199.1,172.3
39.6,34.1,227.8,236.4,238.5,150.4,137.8,188.7
39.6,34.1,233.9,271.4,223.2,120.1,154.2,200.9
39.6,34.1,229.3,178.7,236.6,168.5,224.9,168.1
39.6,34.1,230.2,249.8,213.4,193.2,153.9,150.6
39.6,34.1,223.2,201.5,196.3,195.7,202.4,163.8
39.6,34.1,194.3,175.6,248.1,178.2,213.2,196.9
39.6,34.1,264.8,232.4,198.8,154.8,152.5,154.0
39.6,34.1,246.8,239.6,209.2,197.1,99.8,174.1
39.6,34.1,255.2,215.8,182.1,173.2,210.2,160.6
39.6,34.1,196.9,207.8,172.4,203.5,212.0,188.8
39.6,34.1,211.0,179.4,184.2,151.5,158.5,164.6
39.6,34.1,232.7,171.9,194.0,183.1,171.8,163.4
39.6,34.1,208.0,201.4,185.7,148.0,142.4,157.9
39.6,34.1,230.8,188.8,152.6,183.0,194.7,150.1
39.6,34.1,183.5,155.9,231.8,154.8,137.0,173.0
39.6,34.1,242.3,153.9,230.7,148.2,158.2,178.1
39.6,34.1,222.8,230.0,231.6,203.8,186.8,167.2
39.6,34.1,252.0,239.4,204.3,167.2,160.2,186.9
39.6,34.1,241.8,208.7,226.9,183.0,212.5,154.5
39.6,34.1,220.6,141.5,194.2,153.6,168.9,196.4
39.6,34.1,177.0,206.7,225.8,109.3,152.1,215.0
39.6,34.1,240.9,268.4,197.8,141.9,147.6,162.9
39.6,34.1,227.6,181.9,223.9,127.8,196.9,139.5
39.6,34.1,254.1,241.4,206.1,132.0,191.8,208.7
39.6,34.1,211.5,231.6,216.1,153.9,202.4,192.9
39.6,34.1,252.5,204.9,175.4,135.5,197.8,191.8
39.6,34.1,235.9,220.4,191.5,147.2,180.5,183.4
39.6,34.1,292.1,144.1,222.6,200.3,182.8,179.4
39.6,34.1,218.3,191.2,199.2,159.7,151.1,156.4
39.6,34.1,235.5,201.3,227.1,148.4,190.2,158.9
39.6,34.1,214.7,287.5,226.8,154.6,181.0,143.0
39.6,34.1,193.8,238.4,196.0,182.8,149.3,170.6
39.6,34.1,209.0,201.0,211.4,146.0,135.6,179.7
39.6,34.1,175.1,238.8,175.9,183.6,152.5,182.7
39.6,34.1,240.7,216.3,169.9,156.9,153.2,211.2
39.6,34.1,266.4,262.3,180.9,170.1,145.9,160.6
39.6,34.1,224.5,241.8,212.7,107.8,155.8,191.6
39.6,34.1,213.7,227.7,194.5,199.7,215.7,156.0
39.6,34.1,256.4,249.9,225.5,136.9,169.3,185.4
39.6,34.1,228.0,201.5,218.9,139.9,179.8,174.1
39.6,34.1,233.2,190.0,207.5,155.7,200.1,209.7
39.6,34.1,246.1,168.7,202.8,157.6,225.3,190.5
39.6,34.1,264.8,184.5,179.2,154.7,127.7,152.3
39.6,34.1,231.1,250.1,194.1,155.2,149.7,158.6
39.6,34.1,182.0,171.7,231.2,187.0,170.5,167.0
39.6,34.1,221.6,211.2,129.2,176.3,152.9,153.7
39.6,34.1,250.0,295.9,217.8,211.5,160.5,172.0
39.6,34.1,183.6,249.4,164.9,163.8,173.5,183.3
39.6,34.1,260.4,210.0,211.3,149.0,187.0,178.4
39.6,34.1,218.9,228.1,231.0,153.2,194.8,161.6
39.6,34.1,195.8,229.1,229.5,150.2,161.4,194.3
39.6,34.1,306.0,205.9,177.7,187.4,220.7,174.5
39.6,34.1,211.2,189.8,205.2,136.8,153.7,177.5
39.6,34.1,245.3,207.4,286.3,108.9,181.6,173.7
39.6,34.1,270.5,179.2,211.4,176.1,137.8,176.8
39.6,34.1,264.8,255.5,181.8,140.2,122.5,162.9
39.6,34.1,266.0,224.4,160.0,129.7,197.1,217.1
39.6,34.1,226.1,211.5,196.9,156.4,182.5,191.8
39.6,34.1,199.7,228.4,207.0,202.5,218.1,138.7
39.6,34.1,210.9,248.7,211.7,184.5,137.4,157.2
39.6,34.1,243.9,178.1,197.1,170.2,165.2,188.8
39.6,34.1,201.4,254.6,195.8,180.5,146.3,208.5
39.6,34.1,222.1,239.5,192.6,160.7,189.2,186.2
39.6,34.1,268.1,236.7,207.6,155.6,194.3,146.1
39.6,34.1,242.5,194.3,215.6,163.5,148.6,165.2
39.6,34.1,195.7,204.5,209.4,137.6,146.3,188.2
39.6,34.1,209.8,170.7,198.9,138.6,171.9,175.3
39.6,34.1,184.7,217.7,213.1,200.6,194.5,138.5
39.6,34.1,175.8,183.5,197.8,151.2,185.6,176.5
39.6,34.1,221.7,221.2,227.0,152.9,133.3,212.2
39.6,34.1,252.2,265.9,193.3,147.4,179.2,167.4
39.6,34.1,207.7,163.8,214.5,155.7,126.0,144.9
39.6,34.1,240.1,202.4,207.1,154.6,166.2,151.0
39.6,34.1,188.8,212.5,200.8,175.3,158.0,174.2
39.6,34.1,204.4,166.6,219.4,130.5,232.7,198.3
39.6,34.1,244.4,283.5,184.6,147.8,175.4,187.0
39.6,34.1,188.8,224.7,203.1,152.2,184.5,189.2
39.6,34.1,240.7,235.8,210.3,196.9,219.0,208.7
39.6,34.1,207.7,211.7,190.9,191.3,165.9,172.5
39.6,34.1,259.3,148.1,189.0,131.0,213.2,174.6
39.6,34.1,265.4,262.2,215.7,160.6,145.5,133.3
39.6,34.1,273.2,219.1,197.0,124.8,171.7,191.3
39.6,34.1,232.0,186.7,218.3,174.8,153.3,164.9
39.6,34.1,227.9,201.8,258.2,159.9,171.7,159.4
39.6,34.1,170.6,187.2,171.4,176.7,223.3,179.2
39.6,34.1,187.9,238.6,175.4,154.7,183.6,154.3
39.6,34.1,229.4,259.1,206.6,203.7,165.1,143.9
39.6,34.1,249.0,238.7,191.4,139.4,183.3,175.0
39.6,34.1,211.8,253.7,267.6,172.3,156.1,169.0
39.6,34.1,175.7,213.3,169.2,170.9,183.9,150.0
39.6,34.1,273.8,245.4,172.0,164.5,179.6,188.1
39.6,34.1,242.6,189.9,189.8,173.2,177.4,204.7
39.6,34.1,233.1,191.0,222.9,160.7,146.3,193.3
39.6,34.1,228.5,213.6,173.7,176.8,151.7,176.9
39.6,34.1,254.8,260.1,206.3,156.7,151.8,138.6
39.6,34.1,252.0,217.7,221.7,206.6,200.6,201.6
39.6,34.1,238.5,180.8,194.3,112.8,202.9,120.8
39.6,34.1,230.8,284.6,208.0,177.5,151.7,172.4
39.6,34.1,221.3,161.7,224.2,175.6,134.4,180.8
39.6,34.1,215.9,224.5,184.7,207.4,186.9,208.8
39.6,34.1,212.7,198.5,233.8,160.9,134.4,173.4
39.6,34.1,228.8,159.8,174.2,146.0,164.7,165.2
39.6,34.1,191.9,257.3,223.1,177.0,206.5,195.5
39.6,34.1,273.8,204.2,214.7,180.0,151.3,158.2
39.6,34.1,216.8,206.2,213.9,172.9,235.7,224.2
39.6,34.1,274.3,181.3,209.1,164.6,175.5,156.4
39.6,34.1,204.9,170.2,162.5,178.4,181.3,191.1
39.6,34.1,172.2,229.9,207.0,145.3,142.4,173.9
39.6,34.1,218.6,159.5,206.8,139.5,167.8,181.8
39.6,34.1,208.6,212.4,223.2,208.5,205.4,141.8
39.6,34.1,227.1,222.3,248.4,148.5,164.4,212.9
39.6,34.1,284.2,234.5,255.3,88.3,178.4,165.4
39.6,34.1,183.2,234.3,194.2,183.9,149.6,185.2
39.6,34.1,227.8,276.4,231.4,148.3,171.8,171.0
39.6,34.1,230.9,218.7,167.3,198.1,198.3,203.7
39.6,34.1,212.9,252.8,215.5,161.9,153.1,180.9
39.6,34.1,238.8,233.6,207.2,147.3,145.4,180.1
39.6,34.1,262.4,178.4,138.2,151.4,191.0,132.8
39.6,34.1,193.6,202.4,203.5,135.1,154.2,139.5
39.6,34.1,233.3,224.8,201.2,175.1,197.8,199.8
39.6,34.1,204.7,269.7,219.2,154.0,128.5,158.9
39.6,34.1,226.8,226.4,187.6,191.4,107.8,162.0
39.6,34.1,215.2,242.7,204.6,154.0,169.9,172.6
39.6,34.1,238.7,230.2,205.2,219.7,144.4,218.2
39.6,34.1,226.8,252.3,177.7,198.2,126.2,214.1
39.6,34.1,211.9,293.0,228.9,170.9,177.7,202.9
39.6,34.1,308.5,231.8,188.9,129.6,160.2,146.3
39.6,34.1,270.0,240.7,203.3,210.2,166.4,171.6
39.6,34.1,177.5,160.1,226.8,166.9,187.4,138.0
39.6,34.1,184.7,263.2,253.4,196.7,148.6,187.3
39.6,34.1,259.5,207.7,202.8,159.1,186.2,187.4
39.6,34.1,179.6,257.1,187.2,158.8,211.6,161.8
39.6,34.1,193.6,212.6,221.3,163.8,176.3,169.8
39.6,34.1,275.9,245.2,207.8,155.3,137.6,139.9
39.6,34.1,217.3,231.4,194.1,120.4,196.9,178.6
39.6,34.1,207.8,220.0,229.5,158.9,218.1,155.5
39.6,34.1,205.8,194.0,180.4,154.1,190.5,201.4
39.6,34.1,187.6,190.0,185.3,148.7,162.0,173.4
39.6,34.1,212.3,219.0,207.3,178.7,185.4,209.8
39.6,34.1,239.3,168.2,216.6,178.4,168.3,180.9
39.6,34.1,253.0,219.4,194.1,136.1,175.0,200.0
39.6,34.1,236.8,245.4,240.4,173.3,171.4,161.3
39.6,34.1,230.6,177.6,220.5,202.0,147.1,170.5
39.6,34.1,205.2,199.4,231.2,194.5,158.8,165.2
39.6,34.1,172.3,189.2,243.2,175.0,160.7,162.8
39.6,34.1,242.6,208.7,226.4,147.4,188.2,177.5
39.6,34.1,194.8,231.4,223.5,189.7,167.7,159.9
39.6,34.1,209.8,166.7,285.6,123.4,189.4,184.3
39.6,34.1,237.1,207.6,225.0,139.4,171.0,161.8
39.6,34.1,245.1,245.7,240.2,125.4,169.7,189.6
39.6,34.1,184.7,211.0,202.0,150.3,126.2,148.9
39.6,34.1,218.5,219.6,205.5,175.0,207.4,186.5
39.6,34.1,226.5,223.2,180.9,183.3,173.5,171.3
39.6,34.1,252.2,194.6,212.8,117.8,188.0,171.3
39.6,34.1,235.7,219.9,197.3,156.4,193.4,182.5
39.6,34.1,233.5,210.6,211.8,178.1,138.7,155.1
39.6,34.1,251.3,149.3,230.0,166.8,134.5,198.7
39.6,34.1,278.7,249.6,204.7,139.3,171.9,176.5
39.6,34.1,195.9,247.8,173.3,153.5,179.4,188.7
39.6,34.1,210.2,220.5,164.7,167.5,164.7,175.3
39.6,34.1,291.2,211.8,213.7,136.2,162.9,146.1
39.6,34.1,243.3,165.4,172.6,210.3,157.8,207.1
39.6,34.1,247.3,186.9,203.6,177.5,163.3,160.2
39.6,34.1,252.3,215.6,211.6,93.9,152.3,196.9
39.6,34.1,214.5,200.5,215.4,173.0,157.4,161.4
39.6,34.1,253.9,230.7,218.7,187.7,151.3,177.4
39.6,34.1,219.1,215.8,188.7,136.1,205.8,178.7
39.6,34.1,238.6,307.3,148.6,189.7,130.0,191.5
39.6,34.1,253.7,189.6,198.0,155.7,177.3,190.3
39.6,34.1,265.4,251.0,234.7,196.4,141.4,172.2
39.6,34.1,162.7,255.4,244.2,139.0,172.1,167.2
39.6,34.1,230.8,203.2,234.4,147.1,168.3,178.7
39.6,34.1,219.9,241.9,185.0,113.4,167.9,181.9
39.6,34.1,202.1,241.6,220.7,199.8,175.3,178.7
39.6,34.1,186.6,166.9,203.4,180.3,163.3,182.4
39.6,34.1,242.9,227.3,200.2,140.3,166.6,230.6
39.6,34.1,275.5,220.5,211.2,140.8,106.0,192.6
39.6,34.1,234.8,174.8,243.4,215.8,155.0,155.3
39.6,34.1,201.7,252.5,201.2,138.9,169.9,177.1
39.6,34.1,212.5,256.6,249.5,138.0,187.2,168.7
39.6,34.1,224.9,198.2,184.5,115.1,156.5,175.5
39.6,34.1,237.1,197.8,182.4,198.5,181.3,159.3
39.6,34.1,187.3,185.2,223.3,152.2,113.7,204.7
39.6,34.1,238.7,191.3,180.0,188.3,192.8,143.7
39.6,34.1,229.9,194.0,225.7,159.4,179.1,189.4
39.6,34.1,219.6,259.5,185.9,168.9,167.7,153.2
39.6,34.1,249.0,317.0,187.7,135.7,187.8,154.7
39.6,34.1,238.5,214.0,161.7,150.8,174.5,169.7
39.6,34.1,197.1,219.6,207.4,184.5,161.6,148.3
39.6,34.1,242.3,234.6,183.2,141.0,175.5,160.1
39.6,34.1,252.1,213.1,224.5,156.3,178.9,174.4
39.6,34.1,153.3,265.4,233.6,153.5,132.7,204.1
39.6,34.1,228.8,183.9,269.6,146.4,173.6,183.0
39.6,34.1,228.1,241.3,166.7,160.2,202.2,177.7
39.6,34.1,248.6,244.2,229.5,188.7,154.7,156.3
39.6,34.1,247.4,232.0,197.4,150.6,206.6,186.8
39.6,34.1,185.3,227.1,201.7,168.3,181.7,198.6
39.6,34.1,259.1,234.6,226.5,165.6,149.7,160.1
39.6,34.1,236.5,203.9,206.3,140.8,145.4,192.1
39.6,34.1,216.8,195.4,248.0,160.4,166.3,202.5
39.6,34.1,227.5,247.6,232.7,176.2,173.4,187.1
39.6,34.1,272.2,238.6,219.2,128.6,132.3,173.2
39.6,34.1,235.0,177.9,237.8,113.4,203.1,211.2
39.6,34.1,202.7,222.0,202.5,189.5,187.5,177.0
39.6,34.1,225.0,167.6,204.5,155.6,224.5,196.7
39.6,34.1,275.2,198.1,194.2,181.0,138.2,219.3
39.6,34.1,224.5,229.2,213.6,147.9,145.4,213.5
39.6,34.1,250.2,227.4,229.4,177.1,170.3,187.7
39.6,34.1,279.0,230.0,244.1,148.8,164.5,161.2
39.6,34.1,210.8,244.7,201.7,125.5,152.1,166.9
39.6,34.1,234.5,243.7,200.8,156.1,114.7,140.9
39.6,34.1,260.4,213.3,223.4,160.7,202.7,167.2
39.6,34.1,249.4,227.1,181.3,167.6,143.6,202.4
39.6,34.1,243.1,189.8,231.4,179.1,156.0,141.8
39.6,34.1,234.1,252.7,177.3,203.2,166.5,172.2
39.6,34.1,246.8,187.3,235.4,171.7,132.8,169.0
39.6,34.1,225.2,237.0,188.5,182.2,138.7,168.9
39.6,34.1,258.8,229.7,180.1,149.9,151.6,170.5
39.6,34.1,257.0,188.3,224.1,179.6,155.1,166.9
